"predicted_x","predicted_y","frame_index"
NA,5,21
NA,-5,22
NA,-4.9,22
NA,-4.8,22
NA,-4.7,22
NA,-4.6,22
NA,-4.5,22
NA,-4.4,22
NA,-4.3,22
NA,-4.2,22
NA,-4.1,22
NA,-4,22
NA,-3.9,22
NA,-3.8,22
NA,-3.7,22
NA,-3.6,22
NA,-3.5,22
NA,-3.4,22
NA,-3.3,22
NA,-3.2,22
-4.62411152803827,-3.1,22
-4.57535160129734,-3,22
-4.5142983919416,-2.9,22
-4.44370828519598,-2.8,22
-4.36633766628539,-2.7,22
-4.28494292043474,-2.6,22
-4.20228043286894,-2.5,22
-4.12110658881291,-2.4,22
-4.04417777349156,-2.3,22
-3.9742503721298,-2.2,22
-3.91408076995255,-2.1,22
-3.86642535218471,-2,22
-3.8321484217698,-1.9,22
-3.80299035364397,-1.8,22
-3.77739103852337,-1.7,22
-3.75509044922381,-1.6,22
-3.73582855856114,-1.5,22
-3.7193453393512,-1.4,22
-3.70538076440981,-1.3,22
-3.6936748065528,-1.2,22
-3.68396743859603,-1.1,22
-3.67599863335531,-1,22
-3.6695083636465,-0.9,22
-3.66423660228541,-0.8,22
-3.65992332208788,-0.7,22
-3.65630849586976,-0.6,22
-3.65313209644687,-0.5,22
-3.65013409663505,-0.4,22
-3.64705446925014,-0.3,22
-3.64363318710797,-0.2,22
-3.63961022302437,-0.1,22
-3.63472554981518,0,22
-3.62869917550777,0.1,22
-3.62072432415534,0.2,22
-3.610707690989,0.3,22
-3.59895037022593,0.4,22
-3.58575345608333,0.5,22
-3.57141804277837,0.6,22
-3.55624522452824,0.7,22
-3.54053609555013,0.8,22
-3.52459175006121,0.9,22
-3.50871328227868,1,22
-3.49320178641972,1.1,22
-3.47835835670151,1.2,22
-3.46448408734124,1.3,22
-3.45188007255609,1.4,22
-3.44084740656325,1.5,22
-3.43168718357991,1.6,22
-3.42512360198838,1.7,22
-3.43083800797739,1.8,22
-3.45135214028569,1.9,22
-3.48478819325867,2,22
-3.52926836124176,2.1,22
-3.58291483858035,2.2,22
-3.64384981961984,2.3,22
-3.71019549870564,2.4,22
-3.78007407018315,2.5,22
-3.85160772839778,2.6,22
-3.92291866769493,2.7,22
-3.99212908242,2.8,22
-4.0573611669184,2.9,22
-4.11673711553553,3,22
-4.1683791226168,3.1,22
-4.21040938250761,3.2,22
NA,3.3,22
NA,3.4,22
NA,3.5,22
NA,3.6,22
NA,3.7,22
NA,3.8,22
NA,3.9,22
NA,4,22
NA,4.1,22
NA,4.2,22
NA,4.3,22
NA,4.4,22
NA,4.5,22
NA,4.6,22
NA,4.7,22
NA,4.8,22
NA,4.9,22
NA,5,22
NA,-5,23
NA,-4.9,23
NA,-4.8,23
NA,-4.7,23
NA,-4.6,23
NA,-4.5,23
NA,-4.4,23
NA,-4.3,23
NA,-4.2,23
NA,-4.1,23
NA,-4,23
NA,-3.9,23
NA,-3.8,23
NA,-3.7,23
NA,-3.6,23
NA,-3.5,23
NA,-3.4,23
NA,-3.3,23
-4.85709714302726,-3.2,23
-4.81046524488523,-3.1,23
-4.74876465235692,-3,23
-4.67515175348459,-2.9,23
-4.59278293631052,-2.8,23
-4.50481458887697,-2.7,23
-4.4144030992262,-2.6,23
-4.32470485540049,-2.5,23
-4.2388762454421,-2.4,23
-4.1600736573933,-2.3,23
-4.09145347929636,-2.2,23
-4.03617209919355,-2.1,23
-3.99649859890224,-2,23
-3.96425003323497,-1.9,23
-3.9363811149141,-1.8,23
-3.91253081979127,-1.7,23
-3.89233812371813,-1.6,23
-3.87544200254635,-1.5,23
-3.86148143212756,-1.4,23
-3.85009538831342,-1.3,23
-3.84092284695558,-1.2,23
-3.83360278390569,-1.1,23
-3.8277741750154,-1,23
-3.82307599613636,-0.9,23
-3.81914722312022,-0.8,23
-3.81562683181864,-0.7,23
-3.81215379808326,-0.6,23
-3.80836709776573,-0.5,23
-3.80390570671771,-0.4,23
-3.79840860079084,-0.3,23
-3.79151475583678,-0.2,23
-3.78286314770718,-0.1,23
-3.77158777551885,0,23
-3.7569344450175,0.1,23
-3.73936940381647,0.2,23
-3.71937768636855,0.3,23
-3.69744432712657,0.4,23
-3.67405436054335,0.5,23
-3.6496928210717,0.6,23
-3.62484474316443,0.7,23
-3.59999516127436,0.8,23
-3.57562910985431,0.9,23
-3.55223162335709,1,23
-3.53028773623552,1.1,23
-3.51028248294241,1.2,23
-3.49270089793058,1.3,23
-3.47802801565284,1.4,23
-3.46690715197321,1.5,23
-3.46883494993961,1.6,23
-3.48762629955094,1.7,23
-3.5211263444656,1.8,23
-3.56718022834201,1.9,23
-3.62363309483859,2,23
-3.68833008761377,2.1,23
-3.75911635032594,2.2,23
-3.83383702663355,2.3,23
-3.910337260195,2.4,23
-3.9864621946687,2.5,23
-4.06005697371309,2.6,23
-4.12896674098657,2.7,23
-4.19103664014757,2.8,23
-4.2441118148545,2.9,23
-4.28603740876578,3,23
NA,3.1,23
NA,3.2,23
NA,3.3,23
NA,3.4,23
NA,3.5,23
NA,3.6,23
NA,3.7,23
NA,3.8,23
NA,3.9,23
NA,4,23
NA,4.1,23
NA,4.2,23
NA,4.3,23
NA,4.4,23
NA,4.5,23
NA,4.6,23
NA,4.7,23
NA,4.8,23
NA,4.9,23
NA,5,23
NA,-5,24
NA,-4.9,24
NA,-4.8,24
NA,-4.7,24
NA,-4.6,24
NA,-4.5,24
NA,-4.4,24
NA,-4.3,24
NA,-4.2,24
NA,-4.1,24
NA,-4,24
NA,-3.9,24
NA,-3.8,24
NA,-3.7,24
NA,-3.6,24
NA,-3.5,24
NA,-3.4,24
NA,-3.3,24
NA,-3.2,24
-4.9869722722197,-3.1,24
-4.92633917406331,-3,24
-4.85151646139928,-2.9,24
-4.76611486560446,-2.8,24
-4.67374511805568,-2.7,24
-4.57801795012975,-2.6,24
-4.48254409320352,-2.5,24
-4.39093427865381,-2.4,24
-4.30679923785745,-2.3,24
-4.23374970219127,-2.2,24
-4.17539640303211,-2.1,24
-4.13401717354401,-2,24
-4.10040367740084,-1.9,24
-4.07172077350098,-1.8,24
-4.04754099572718,-1.7,24
-4.02743687796217,-1.6,24
-4.0109809540887,-1.5,24
-3.99774575798951,-1.4,24
-3.98730382354735,-1.3,24
-3.97922768464495,-1.2,24
-3.97308987516507,-1.1,24
-3.96846292899045,-1,24
-3.96491938000383,-0.9,24
-3.96203176208795,-0.8,24
-3.95937260912555,-0.7,24
-3.95651445499939,-0.6,24
-3.9530298335922,-0.5,24
-3.94849127878673,-0.4,24
-3.94247132446571,-0.3,24
-3.93454250451191,-0.2,24
-3.9242680045182,-0.1,24
-3.90788572969098,0,24
-3.8836328778088,0.1,24
-3.85306168405018,0.2,24
-3.81772438359366,0.3,24
-3.77917321161777,0.4,24
-3.73896040330104,0.5,24
-3.698638193822,0.6,24
-3.65975881835918,0.7,24
-3.62387451209112,0.8,24
-3.59253751019633,0.9,24
-3.56730004785335,1,24
-3.54971436024072,1.1,24
-3.54133268253696,1.2,24
-3.5437072499206,1.3,24
-3.55839029757017,1.4,24
-3.58633726334758,1.5,24
-3.62475960805964,1.6,24
-3.67189477799505,1.7,24
-3.72634264303383,1.8,24
-3.78670307305601,1.9,24
-3.8515759379416,2,24
-3.91956110757062,2.1,24
-3.9892584518231,2.2,24
-4.05926784057906,2.3,24
-4.12818914371852,2.4,24
-4.1946222311215,2.5,24
-4.25716697266802,2.6,24
-4.3144232382381,2.7,24
-4.36499089771177,2.8,24
-4.40746982096905,2.9,24
NA,3,24
NA,3.1,24
NA,3.2,24
NA,3.3,24
NA,3.4,24
NA,3.5,24
NA,3.6,24
NA,3.7,24
NA,3.8,24
NA,3.9,24
NA,4,24
NA,4.1,24
NA,4.2,24
NA,4.3,24
NA,4.4,24
NA,4.5,24
NA,4.6,24
NA,4.7,24
NA,4.8,24
NA,4.9,24
NA,5,24
NA,-5,25
NA,-4.9,25
NA,-4.8,25
NA,-4.7,25
NA,-4.6,25
NA,-4.5,25
NA,-4.4,25
NA,-4.3,25
NA,-4.2,25
NA,-4.1,25
NA,-4,25
NA,-3.9,25
NA,-3.8,25
NA,-3.7,25
NA,-3.6,25
NA,-3.5,25
NA,-3.4,25
NA,-3.3,25
-4.98033602465301,-3.2,25
-4.92049966121171,-3.1,25
-4.84639010289878,-3,25
-4.76176180693604,-2.9,25
-4.67036923054532,-2.8,25
-4.57596683094843,-2.7,25
-4.48230906536721,-2.6,25
-4.39315039102347,-2.5,25
-4.31224526513904,-2.4,25
-4.24334814493574,-2.3,25
-4.19021348763539,-2.2,25
-4.1529032163024,-2.1,25
-4.12227222932589,-2,25
-4.09716853614465,-1.9,25
-4.07707992142207,-1.8,25
-4.06149416982152,-1.7,25
-4.04989906600638,-1.6,25
-4.04178239464002,-1.5,25
-4.03663194038581,-1.4,25
-4.03393548790715,-1.3,25
-4.03318082186739,-1.2,25
-4.03385572692992,-1.1,25
-4.03544798775812,-1,25
-4.03744538901535,-0.9,25
-4.039335715365,-0.8,25
-4.04060675147044,-0.7,25
-4.04074628199505,-0.6,25
-4.03924209160221,-0.5,25
-4.03558196495529,-0.4,25
-4.02925368671766,-0.3,25
-4.0197450415527,-0.2,25
-4.00446513835394,-0.1,25
-3.98186243298235,0,25
-3.95330075856962,0.1,25
-3.92014511464565,0.2,25
-3.88376050074033,0.3,25
-3.84551191638355,0.4,25
-3.80676436110521,0.5,25
-3.7688828344352,0.6,25
-3.73323233590342,0.7,25
-3.70117786503976,0.8,25
-3.67408442137411,0.9,25
-3.65331700443638,1,25
-3.64024061375645,1.1,25
-3.63622024886421,1.2,25
-3.64262090928957,1.3,25
-3.66079347971974,1.4,25
-3.68937745079556,1.5,25
-3.72590731321286,1.6,25
-3.76915787331796,1.7,25
-3.81790393745719,1.8,25
-3.87092031197685,1.9,25
-3.92698180322328,2,25
-3.98486321754277,2.1,25
-4.04333936128166,2.2,25
-4.10118504078625,2.3,25
-4.15717506240288,2.4,25
-4.21008423247784,2.5,25
-4.25868735735747,2.6,25
-4.30175924338808,2.7,25
-4.33807469691599,2.8,25
-4.36640852428751,2.9,25
NA,3,25
NA,3.1,25
NA,3.2,25
NA,3.3,25
NA,3.4,25
NA,3.5,25
NA,3.6,25
NA,3.7,25
NA,3.8,25
NA,3.9,25
NA,4,25
NA,4.1,25
NA,4.2,25
NA,4.3,25
NA,4.4,25
NA,4.5,25
NA,4.6,25
NA,4.7,25
NA,4.8,25
NA,4.9,25
NA,5,25
NA,-5,26
NA,-4.9,26
NA,-4.8,26
NA,-4.7,26
NA,-4.6,26
NA,-4.5,26
NA,-4.4,26
NA,-4.3,26
NA,-4.2,26
NA,-4.1,26
NA,-4,26
NA,-3.9,26
NA,-3.8,26
NA,-3.7,26
NA,-3.6,26
NA,-3.5,26
NA,-3.4,26
NA,-3.3,26
NA,-3.2,26
-5.02296389555069,-3.1,26
-4.9668647027951,-3,26
-4.89501108584472,-2.9,26
-4.81163640794814,-2.8,26
-4.72097403235392,-2.7,26
-4.62725732231061,-2.6,26
-4.5347196410668,-2.5,26
-4.44759435187105,-2.4,26
-4.37011481797192,-2.3,26
-4.30651440261799,-2.2,26
-4.26092353859126,-2.1,26
-4.22745632355482,-2,26
-4.20026630443053,-1.9,26
-4.17878294540104,-1.8,26
-4.16243571064902,-1.7,26
-4.15065406435715,-1.6,26
-4.14286747070808,-1.5,26
-4.13850539388448,-1.4,26
-4.13699729806902,-1.3,26
-4.13777264744437,-1.2,26
-4.14026090619318,-1.1,26
-4.14389153849812,-1,26
-4.14809400854186,-0.9,26
-4.15229778050707,-0.8,26
-4.15593231857641,-0.7,26
-4.15842708693254,-0.6,26
-4.15921154975814,-0.5,26
-4.15771517123586,-0.4,26
-4.15336741554838,-0.3,26
-4.14559774687836,-0.2,26
-4.13360302765789,-0.1,26
-4.11388489119654,0,26
-4.08664589689267,0.1,26
-4.05345514354719,0.2,26
-4.01588172996102,0.3,26
-3.97549475493508,0.4,26
-3.93386331727027,0.5,26
-3.89255651576752,0.6,26
-3.85314344922775,0.7,26
-3.81719321645187,0.8,26
-3.7862749162408,0.9,26
-3.76195764739545,1,26
-3.74581050871675,1.1,26
-3.7394025990056,1.2,26
-3.74430301706292,1.3,26
-3.76197977934298,1.4,26
-3.78970860196707,1.5,26
-3.82480175079257,1.6,26
-3.86610244567896,1.7,26
-3.91245390648573,1.8,26
-3.96269935307235,1.9,26
-4.01568200529831,2,26
-4.07024508302309,2.1,26
-4.12523180610616,2.2,26
-4.17948539440703,2.3,26
-4.23184906778515,2.4,26
-4.28116604610003,2.5,26
-4.32627954921113,2.6,26
-4.36603279697795,2.7,26
-4.39926900925995,2.8,26
NA,2.9,26
NA,3,26
NA,3.1,26
NA,3.2,26
NA,3.3,26
NA,3.4,26
NA,3.5,26
NA,3.6,26
NA,3.7,26
NA,3.8,26
NA,3.9,26
NA,4,26
NA,4.1,26
NA,4.2,26
NA,4.3,26
NA,4.4,26
NA,4.5,26
NA,4.6,26
NA,4.7,26
NA,4.8,26
NA,4.9,26
NA,5,26
NA,-5,27
NA,-4.9,27
NA,-4.8,27
NA,-4.7,27
NA,-4.6,27
NA,-4.5,27
NA,-4.4,27
NA,-4.3,27
NA,-4.2,27
NA,-4.1,27
NA,-4,27
NA,-3.9,27
NA,-3.8,27
NA,-3.7,27
NA,-3.6,27
NA,-3.5,27
NA,-3.4,27
NA,-3.3,27
NA,-3.2,27
NA,-3.1,27
NA,-3,27
-5.02784936121453,-2.9,27
-4.97311407181622,-2.8,27
-4.89977079720698,-2.7,27
-4.81293697700742,-2.6,27
-4.71773005083815,-2.5,27
-4.61926745831977,-2.4,27
-4.52266663907289,-2.3,27
-4.43304503271811,-2.2,27
-4.35552007887603,-2.1,27
-4.29520921716727,-2,27
-4.25436100425588,-1.9,27
-4.22176510712052,-1.8,27
-4.1951779642978,-1.7,27
-4.174050670594,-1.6,27
-4.15783432081542,-1.5,27
-4.14598000976835,-1.4,27
-4.13793883225908,-1.3,27
-4.13316188309392,-1.2,27
-4.13110025707916,-1.1,27
-4.13120504902108,-1,27
-4.13292735372599,-0.9,27
-4.13571826600017,-0.8,27
-4.13902888064993,-0.7,27
-4.14231029248155,-0.6,27
-4.14501359630134,-0.5,27
-4.14658988691558,-0.4,27
-4.14649025913057,-0.3,27
-4.14416580775259,-0.2,27
-4.13906762758796,-0.1,27
-4.13064681344296,0,27
-4.11824857640772,0.1,27
-4.10088476488895,0.2,27
-4.07909980318123,0.3,27
-4.05372088438831,0.4,27
-4.025575201614,0.5,27
-3.99548994796206,0.6,27
-3.96429231653628,0.7,27
-3.93280950044043,0.8,27
-3.90186869277829,0.9,27
-3.87229708665365,1,27
-3.84492187517029,1.1,27
-3.82057025143197,1.2,27
-3.8000694085425,1.3,27
-3.78424653960563,1.4,27
-3.77768017820298,1.5,27
-3.7852944887,1.6,27
-3.80543188187784,1.7,27
-3.83637529860042,1.8,27
-3.87640767973163,1.9,27
-3.92381196613538,2,27
-3.97687109867557,2.1,27
-4.03386801821612,2.2,27
-4.09308566562092,2.3,27
-4.15280698175387,2.4,27
-4.21131490747889,2.5,27
-4.26689238365988,2.6,27
-4.31782235116073,2.7,27
-4.36238775084537,2.8,27
-4.39887152357768,2.9,27
-4.42555661022158,3,27
NA,3.1,27
NA,3.2,27
NA,3.3,27
NA,3.4,27
NA,3.5,27
NA,3.6,27
NA,3.7,27
NA,3.8,27
NA,3.9,27
NA,4,27
NA,4.1,27
NA,4.2,27
NA,4.3,27
NA,4.4,27
NA,4.5,27
NA,4.6,27
NA,4.7,27
NA,4.8,27
NA,4.9,27
NA,5,27
NA,-5,28
NA,-4.9,28
NA,-4.8,28
NA,-4.7,28
NA,-4.6,28
NA,-4.5,28
NA,-4.4,28
NA,-4.3,28
NA,-4.2,28
NA,-4.1,28
NA,-4,28
NA,-3.9,28
NA,-3.8,28
NA,-3.7,28
NA,-3.6,28
NA,-3.5,28
NA,-3.4,28
NA,-3.3,28
NA,-3.2,28
NA,-3.1,28
NA,-3,28
NA,-2.9,28
NA,-2.8,28
-5.10151384083045,-2.7,28
-5.04123541916498,-2.6,28
-4.96230442857804,-2.5,28
-4.87066689801356,-2.4,28
-4.77226885641544,-2.3,28
-4.67305633272761,-2.2,28
-4.57897535589398,-2.1,28
-4.49597195485848,-2,28
-4.42999215856501,-1.9,28
-4.38552997557482,-1.8,28
-4.35124539926913,-1.7,28
-4.32295079702747,-1.6,28
-4.30010415043365,-1.5,28
-4.28216344107147,-1.4,28
-4.26858665052475,-1.3,28
-4.25883176037729,-1.2,28
-4.25235675221289,-1.1,28
-4.24861960761536,-1,28
-4.24707830816851,-0.9,28
-4.24719083545614,-0.8,28
-4.24841517106207,-0.7,28
-4.25020929657009,-0.6,28
-4.25203119356402,-0.5,28
-4.25333884362766,-0.4,28
-4.25359022834481,-0.3,28
-4.25224332929929,-0.2,28
-4.2487561280749,-0.1,28
-4.24258660625544,0,28
-4.23319274542473,0.1,28
-4.21979235051806,0.2,28
-4.20144401008881,0.3,28
-4.17882227362879,0.4,28
-4.15274241542049,0.5,28
-4.12401970974642,0.6,28
-4.09346943088908,0.7,28
-4.06190685313096,0.8,28
-4.03014725075458,0.9,28
-3.99900589804242,1,28
-3.969298069277,1.1,28
-3.9418390387408,1.2,28
-3.91744408071634,1.3,28
-3.89692846948611,1.4,28
-3.88110747933261,1.5,28
-3.8730280875613,1.6,28
-3.87536883461268,1.7,28
-3.8869673214756,1.8,28
-3.90663925173235,1.9,28
-3.93320032896519,2,28
-3.9654662567564,2.1,28
-4.00225273868825,2.2,28
-4.04237547834303,2.3,28
-4.084650179303,2.4,28
-4.12789254515044,2.5,28
-4.17091827946762,2.6,28
-4.21254308583682,2.7,28
-4.25158266784031,2.8,28
-4.28685272906037,2.9,28
-4.31716897307928,3,28
-4.3413471034793,3.1,28
NA,3.2,28
NA,3.3,28
NA,3.4,28
NA,3.5,28
NA,3.6,28
NA,3.7,28
NA,3.8,28
NA,3.9,28
NA,4,28
NA,4.1,28
NA,4.2,28
NA,4.3,28
NA,4.4,28
NA,4.5,28
NA,4.6,28
NA,4.7,28
NA,4.8,28
NA,4.9,28
NA,5,28
NA,-5,29
NA,-4.9,29
NA,-4.8,29
NA,-4.7,29
NA,-4.6,29
NA,-4.5,29
NA,-4.4,29
NA,-4.3,29
NA,-4.2,29
NA,-4.1,29
NA,-4,29
NA,-3.9,29
NA,-3.8,29
NA,-3.7,29
NA,-3.6,29
NA,-3.5,29
NA,-3.4,29
NA,-3.3,29
NA,-3.2,29
NA,-3.1,29
-5.14924808877916,-3,29
-5.09994306800058,-2.9,29
-5.03578518490525,-2.8,29
-4.9606429320659,-2.7,29
-4.87838480205526,-2.6,29
-4.79287928744608,-2.5,29
-4.70799488081107,-2.4,29
-4.62760007472297,-2.3,29
-4.5555633617545,-2.2,29
-4.49575323447841,-2.1,29
-4.45203818546743,-2,29
-4.42146149754264,-1.9,29
-4.39798461576188,-1.8,29
-4.38089374321983,-1.7,29
-4.36947509051328,-1.6,29
-4.36301486823901,-1.5,29
-4.36079928699378,-1.4,29
-4.3621145573744,-1.3,29
-4.36624688997763,-1.2,29
-4.37248249540025,-1.1,29
-4.38010758423904,-1,29
-4.38840836709078,-0.9,29
-4.39667105455226,-0.8,29
-4.40418185722025,-0.7,29
-4.41022698569153,-0.6,29
-4.41409265056287,-0.5,29
-4.41506506243107,-0.4,29
-4.41243043189289,-0.3,29
-4.40547496954513,-0.2,29
-4.39348488598455,-0.1,29
-4.37549848088623,0,29
-4.35129434356136,0.1,29
-4.32191474053422,0.2,29
-4.28842470418896,0.3,29
-4.25188926690972,0.4,29
-4.21337346108063,0.5,29
-4.17394231908585,0.6,29
-4.13466087330949,0.7,29
-4.09659415613572,0.8,29
-4.06080719994867,0.9,29
-4.02836503713247,1,29
-4.00033270007127,1.1,29
-3.9777752211492,1.2,29
-3.9623727870907,1.3,29
-3.95858759111702,1.4,29
-3.96602490454705,1.5,29
-3.98336583783723,1.6,29
-4.00929150144397,1.7,29
-4.0424830058237,1.8,29
-4.08162146143285,1.9,29
-4.12538797872783,2,29
-4.17246366816507,2.1,29
-4.221529640201,2.2,29
-4.27126700529203,2.3,29
-4.3203568738946,2.4,29
-4.36748035646512,2.5,29
-4.41131856346002,2.6,29
-4.45055260533573,2.7,29
-4.48386359254866,2.8,29
-4.50993263555524,2.9,29
NA,3,29
NA,3.1,29
NA,3.2,29
NA,3.3,29
NA,3.4,29
NA,3.5,29
NA,3.6,29
NA,3.7,29
NA,3.8,29
NA,3.9,29
NA,4,29
NA,4.1,29
NA,4.2,29
NA,4.3,29
NA,4.4,29
NA,4.5,29
NA,4.6,29
NA,4.7,29
NA,4.8,29
NA,4.9,29
NA,5,29
NA,-5,30
NA,-4.9,30
NA,-4.8,30
NA,-4.7,30
NA,-4.6,30
NA,-4.5,30
NA,-4.4,30
NA,-4.3,30
NA,-4.2,30
NA,-4.1,30
NA,-4,30
NA,-3.9,30
NA,-3.8,30
NA,-3.7,30
NA,-3.6,30
NA,-3.5,30
NA,-3.4,30
NA,-3.3,30
NA,-3.2,30
-4.99879081142935,-3.1,30
-4.95877226123212,-3,30
-4.91050030117633,-2.9,30
-4.85659450696823,-2.8,30
-4.79967445431411,-2.7,30
-4.74235971892024,-2.6,30
-4.68726987649291,-2.5,30
-4.63702450273838,-2.4,30
-4.59424317336294,-2.3,30
-4.56154546407286,-2.2,30
-4.53891909401657,-2.1,30
-4.52024116506911,-2,30
-4.50477316048232,-1.9,30
-4.49216087545992,-1.8,30
-4.48205010520563,-1.7,30
-4.47408664492318,-1.6,30
-4.46791628981629,-1.5,30
-4.46318483508868,-1.4,30
-4.45953807594407,-1.3,30
-4.45662180758618,-1.2,30
-4.45408182521874,-1.1,30
-4.45156392404546,-1,30
-4.44871389927007,-0.9,30
-4.44517754609628,-0.8,30
-4.44060065972783,-0.7,30
-4.43462903536844,-0.6,30
-4.42690846822181,-0.5,30
-4.41708475349168,-0.4,30
-4.40480368638177,-0.3,30
-4.3897110620958,-0.2,30
-4.36982519497889,-0.1,30
-4.34383160677849,0,30
-4.31272762163517,0.1,30
-4.27751240474894,0.2,30
-4.23918512131978,0.3,30
-4.1987449365477,0.4,30
-4.1571910156327,0.5,30
-4.11552252377476,0.6,30
-4.07473862617388,0.7,30
-4.03583848803006,0.8,30
-3.9998212745433,0.9,30
-3.96768615091358,1,30
-3.94043228234092,1.1,30
-3.91905883402529,1.2,30
-3.90652799052698,1.3,30
-3.90659961770682,1.4,30
-3.91806123265446,1.5,30
-3.93956425300994,1.6,30
-3.96976009641329,1.7,30
-4.00730018050453,1.8,30
-4.05083592292369,1.9,30
-4.09901874131082,2,30
-4.15050005330594,2.1,30
-4.20393127654908,2.2,30
-4.25796382868028,2.3,30
-4.31124912733956,2.4,30
-4.36243859016695,2.5,30
-4.4101836348025,2.6,30
-4.45313567888623,2.7,30
-4.48994614005816,2.8,30
-4.51926643595835,2.9,30
NA,3,30
NA,3.1,30
NA,3.2,30
NA,3.3,30
NA,3.4,30
NA,3.5,30
NA,3.6,30
NA,3.7,30
NA,3.8,30
NA,3.9,30
NA,4,30
NA,4.1,30
NA,4.2,30
NA,4.3,30
NA,4.4,30
NA,4.5,30
NA,4.6,30
NA,4.7,30
NA,4.8,30
NA,4.9,30
NA,5,30
NA,-5,31
NA,-4.9,31
NA,-4.8,31
NA,-4.7,31
NA,-4.6,31
NA,-4.5,31
NA,-4.4,31
NA,-4.3,31
NA,-4.2,31
NA,-4.1,31
NA,-4,31
NA,-3.9,31
NA,-3.8,31
NA,-3.7,31
NA,-3.6,31
NA,-3.5,31
NA,-3.4,31
NA,-3.3,31
NA,-3.2,31
-5.09768331753129,-3.1,31
-5.05503645756438,-3,31
-5.00305935488545,-2.9,31
-4.94468358973496,-2.8,31
-4.88284074235341,-2.7,31
-4.82046239298126,-2.6,31
-4.760480121859,-2.5,31
-4.7058255092271,-2.4,31
-4.65943013532603,-2.3,31
-4.62422558039627,-2.2,31
-4.6001814824792,-2.1,31
-4.58131063806257,-2,31
-4.56682698238453,-1.9,31
-4.5562271761146,-1.8,31
-4.54900787992229,-1.7,31
-4.54466575447709,-1.6,31
-4.54269746044853,-1.5,31
-4.54259965850611,-1.4,31
-4.54386900931933,-1.3,31
-4.54600217355771,-1.2,31
-4.54849581189076,-1.1,31
-4.55084658498798,-1,31
-4.55255115351889,-0.9,31
-4.55310617815299,-0.8,31
-4.55200831955979,-0.7,31
-4.54875423840879,-0.6,31
-4.54284059536952,-0.5,31
-4.53376405111147,-0.4,31
-4.52102126630416,-0.3,31
-4.50408460602031,-0.2,31
-4.48079308880429,-0.1,31
-4.45080184594842,0,31
-4.41525170938138,0.1,31
-4.37528351103186,0.2,31
-4.33203808282853,0.3,31
-4.2866562567001,0.4,31
-4.24027886457523,0.5,31
-4.19404673838261,0.6,31
-4.14910071005093,0.7,31
-4.10658161150887,0.8,31
-4.06763027468512,0.9,31
-4.03338753150835,1,31
-4.00499421390726,1.1,31
-3.98364550512609,1.2,31
-3.97370111305392,1.3,31
-3.97637126089779,1.4,31
-3.99025115405271,1.5,31
-4.01393599791369,1.6,31
-4.04602099787574,1.7,31
-4.08510135933387,1.8,31
-4.12977228768308,1.9,31
-4.17862898831838,2,31
-4.23026666663478,2.1,31
-4.28328052802729,2.2,31
-4.33626577789092,2.3,31
-4.38781762162067,2.4,31
-4.43653126461156,2.5,31
-4.48100191225859,2.6,31
-4.51982476995677,2.7,31
-4.55159504310111,2.8,31
-4.57490793708661,2.9,31
NA,3,31
NA,3.1,31
NA,3.2,31
NA,3.3,31
NA,3.4,31
NA,3.5,31
NA,3.6,31
NA,3.7,31
NA,3.8,31
NA,3.9,31
NA,4,31
NA,4.1,31
NA,4.2,31
NA,4.3,31
NA,4.4,31
NA,4.5,31
NA,4.6,31
NA,4.7,31
NA,4.8,31
NA,4.9,31
NA,5,31
NA,-5,32
NA,-4.9,32
NA,-4.8,32
NA,-4.7,32
NA,-4.6,32
NA,-4.5,32
NA,-4.4,32
NA,-4.3,32
NA,-4.2,32
NA,-4.1,32
NA,-4,32
NA,-3.9,32
NA,-3.8,32
NA,-3.7,32
NA,-3.6,32
NA,-3.5,32
-5.27139074163052,-3.4,32
-5.20765539216376,-3.3,32
-5.12914901087358,-3.2,32
-5.04187645208918,-3.1,32
-4.95184257013975,-3,32
-4.86505221935451,-2.9,32
-4.78751025406265,-2.8,32
-4.72522152859338,-2.7,32
-4.68349394577109,-2.6,32
-4.65489460678479,-2.5,32
-4.63504434141118,-2.4,32
-4.62307068743544,-2.3,32
-4.61810118264278,-2.2,32
-4.61926336481838,-2.1,32
-4.62568477174744,-2,32
-4.63649294121515,-1.9,32
-4.65081541100672,-1.8,32
-4.66777971890732,-1.7,32
-4.68651340270216,-1.6,32
-4.70614400017643,-1.5,32
-4.72579904911532,-1.4,32
-4.74460608730404,-1.3,32
-4.76169265252776,-1.2,32
-4.77618628257169,-1.1,32
-4.78721451522102,-1,32
-4.79390488826094,-0.9,32
-4.79538493947665,-0.8,32
-4.79078220665335,-0.7,32
-4.77922422757622,-0.6,32
-4.75983854003046,-0.5,32
-4.73158860359815,-0.4,32
-4.69077808379314,-0.3,32
-4.63803760978076,-0.2,32
-4.57583932277825,-0.1,32
-4.50665536400281,0,32
-4.43295787467169,0.1,32
-4.3572189960021,0.2,32
-4.28191086921127,0.3,32
-4.20950563551642,0.4,32
-4.14247543613478,0.5,32
-4.08329241228358,0.6,32
-4.03442870518003,0.7,32
-3.99836302874111,0.8,32
-3.97750441240305,0.9,32
-3.97134226083465,1,32
-3.97830735316104,1.1,32
-3.99683046850735,1.2,32
-4.02534238599869,1.3,32
-4.0622738847602,1.4,32
-4.106055743917,1.5,32
-4.15511874259422,1.6,32
