,playId,x_coords,y_coords,nflId,event,data.ball_handler,data.qtr,data.game_clock,data.play_clock,data.real_time,frameId,team,gameId
240,76,32.12275099,35.00896796,2552415,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
241,76,32.902565,10.29069265,2562845,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
242,76,28.91282145,23.25735982,2561036,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
243,76,32.78569365,22.2599233,2555353,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
244,76,31.78825713,27.24710337,2560738,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
245,76,32.902565,33.23171743,2530515,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
246,76,32.78569365,20.3819216,2562258,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
247,76,33.78312793,23.25735982,2555133,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
248,76,28.7959501,20.3819216,2506404,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
249,76,32.78569365,26.24966685,2556524,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
250,76,32.902565,24.2547938,2538145,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
251,76,32.02199983,35.10971912,2552415,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
252,76,32.902565,10.29069265,2562845,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
253,76,28.91282145,23.25735982,2561036,,,1st,14:44,29,1601598210,23,home,2020_04_DEN_NYJ
